URL,Home Team,Away Team,date,Goal Type,Score,Player,Elapsed Time,Added Time
https://www.xscores.com/soccer/match/liverpool-vs-southampton/27-11-2021/319243,Liverpool,Southampton,2021-11-27T15:00:00,Regular goal,4-0,Virgil van Dijk,52,0
https://www.xscores.com/soccer/match/brentford-vs-everton/28-11-2021/319237,Brentford,Everton,2021-11-28T14:00:00,Penalty,1-0,Ivan Toney,24,0
https://www.xscores.com/soccer/match/leicester-vs-watford/28-11-2021/319242,Leicester,Watford,2021-11-28T14:00:00,Regular goal,1-0,James Maddison,16,0
https://www.xscores.com/soccer/match/leicester-vs-watford/28-11-2021/319242,Leicester,Watford,2021-11-28T14:00:00,Penalty,1-1,Joshua King,30,0
https://www.xscores.com/soccer/match/leicester-vs-watford/28-11-2021/319242,Leicester,Watford,2021-11-28T14:00:00,Regular goal,2-1,Jamie Vardy,34,0
https://www.xscores.com/soccer/match/leicester-vs-watford/28-11-2021/319242,Leicester,Watford,2021-11-28T14:00:00,Regular goal,3-1,Jamie Vardy,42,0
https://www.xscores.com/soccer/match/leicester-vs-watford/28-11-2021/319242,Leicester,Watford,2021-11-28T14:00:00,Regular goal,3-2,Emmanuel Dennis,61,0
https://www.xscores.com/soccer/match/leicester-vs-watford/28-11-2021/319242,Leicester,Watford,2021-11-28T14:00:00,Regular goal,4-2,Ademola Lookman,68,0
https://www.xscores.com/soccer/match/manchester-city-vs-west-ham/28-11-2021/319244,Manchester City,West Ham,2021-11-28T14:00:00,Regular goal,1-0,Ilkay Gundogan,33,0
https://www.xscores.com/soccer/match/manchester-city-vs-west-ham/28-11-2021/319244,Manchester City,West Ham,2021-11-28T14:00:00,Regular goal,2-0,Fernandinho,90,0
https://www.xscores.com/soccer/match/manchester-city-vs-west-ham/28-11-2021/319244,Manchester City,West Ham,2021-11-28T14:00:00,Regular goal,2-1,Manuel Lanzini,90,4
https://www.xscores.com/soccer/match/chelsea-vs-manchester-united/28-11-2021/319240,Chelsea,Manchester United,2021-11-28T16:30:00,Regular goal,0-1,Jadon Sancho,50,0
https://www.xscores.com/soccer/match/chelsea-vs-manchester-united/28-11-2021/319240,Chelsea,Manchester United,2021-11-28T16:30:00,Penalty,1-1,Jorginho,69,0
https://www.xscores.com/soccer/match/burnley-vs-tottenham/23-02-2022/319239,Burnley,Tottenham,2022-02-23T19:30:00,Regular goal,1-0,Ben Mee,71,0
https://www.xscores.com/soccer/match/newcastle-vs-norwich/30-11-2021/319253,Newcastle,Norwich,2021-11-30T19:30:00,Penalty,1-0,Callum Wilson,61,0
https://www.xscores.com/soccer/match/newcastle-vs-norwich/30-11-2021/319253,Newcastle,Norwich,2021-11-30T19:30:00,Regular goal,1-1,Teemu Pukki,79,0
https://www.xscores.com/soccer/match/leeds-vs-crystal-palace/30-11-2021/319248,Leeds,Crystal Palace,2021-11-30T20:15:00,Penalty,1-0,Raphinha,90,3
https://www.xscores.com/soccer/match/southampton-vs-leicester/01-12-2021/319254,Southampton,Leicester,2021-12-01T19:30:00,Regular goal,1-0,Jan Bednarek,3,0
https://www.xscores.com/soccer/match/southampton-vs-leicester/01-12-2021/319254,Southampton,Leicester,2021-12-01T19:30:00,Regular goal,1-1,Jonny Evans,22,0
https://www.xscores.com/soccer/match/southampton-vs-leicester/01-12-2021/319254,Southampton,Leicester,2021-12-01T19:30:00,Regular goal,2-1,Che Adams,34,0
https://www.xscores.com/soccer/match/southampton-vs-leicester/01-12-2021/319254,Southampton,Leicester,2021-12-01T19:30:00,Regular goal,2-2,James Maddison,49,0
https://www.xscores.com/soccer/match/watford-vs-chelsea/01-12-2021/319249,Watford,Chelsea,2021-12-01T19:30:00,Regular goal,0-1,Mason Mount,29,0
https://www.xscores.com/soccer/match/watford-vs-chelsea/01-12-2021/319249,Watford,Chelsea,2021-12-01T19:30:00,Regular goal,1-1,Emmanuel Dennis,43,0
https://www.xscores.com/soccer/match/watford-vs-chelsea/01-12-2021/319249,Watford,Chelsea,2021-12-01T19:30:00,Regular goal,1-2,Hakim Ziyech,72,0
https://www.xscores.com/soccer/match/west-ham-vs-brighton/01-12-2021/319250,West Ham,Brighton,2021-12-01T19:30:00,Regular goal,1-0,Tomas Soucek,5,0
https://www.xscores.com/soccer/match/west-ham-vs-brighton/01-12-2021/319250,West Ham,Brighton,2021-12-01T19:30:00,Regular goal,1-1,Neal Maupay,89,0
https://www.xscores.com/soccer/match/aston-villa-vs-manchester-city/01-12-2021/319246,Aston Villa,Manchester City,2021-12-01T20:15:00,Regular goal,0-1,Ruben Dias,27,0
https://www.xscores.com/soccer/match/aston-villa-vs-manchester-city/01-12-2021/319246,Aston Villa,Manchester City,2021-12-01T20:15:00,Regular goal,0-2,Bernardo Silva,43,0
https://www.xscores.com/soccer/match/aston-villa-vs-manchester-city/01-12-2021/319246,Aston Villa,Manchester City,2021-12-01T20:15:00,Regular goal,1-2,Ollie Watkins,47,0
https://www.xscores.com/soccer/match/everton-vs-liverpool/01-12-2021/319247,Everton,Liverpool,2021-12-01T20:15:00,Regular goal,0-1,Jordan Henderson,9,0
https://www.xscores.com/soccer/match/everton-vs-liverpool/01-12-2021/319247,Everton,Liverpool,2021-12-01T20:15:00,Regular goal,0-2,Mohamed Salah,19,0
https://www.xscores.com/soccer/match/everton-vs-liverpool/01-12-2021/319247,Everton,Liverpool,2021-12-01T20:15:00,Regular goal,1-2,Demarai Gray,38,0
https://www.xscores.com/soccer/match/everton-vs-liverpool/01-12-2021/319247,Everton,Liverpool,2021-12-01T20:15:00,Regular goal,1-3,Mohamed Salah,64,0
https://www.xscores.com/soccer/match/everton-vs-liverpool/01-12-2021/319247,Everton,Liverpool,2021-12-01T20:15:00,Regular goal,1-4,Diogo Jota,79,0
https://www.xscores.com/soccer/match/tottenham-vs-brentford/02-12-2021/319255,Tottenham,Brentford,2021-12-02T19:30:00,Own goal,1-0,Sergi Canos,12,0
https://www.xscores.com/soccer/match/tottenham-vs-brentford/02-12-2021/319255,Tottenham,Brentford,2021-12-02T19:30:00,Regular goal,2-0,Heung-Min Son,65,0
https://www.xscores.com/soccer/match/manchester-united-vs-arsenal/02-12-2021/319252,Manchester United,Arsenal,2021-12-02T20:15:00,Regular goal,0-1,Emile Smith Rowe,13,0
https://www.xscores.com/soccer/match/manchester-united-vs-arsenal/02-12-2021/319252,Manchester United,Arsenal,2021-12-02T20:15:00,Regular goal,1-1,Bruno Fernandes,44,0
https://www.xscores.com/soccer/match/manchester-united-vs-arsenal/02-12-2021/319252,Manchester United,Arsenal,2021-12-02T20:15:00,Regular goal,2-1,Cristiano Ronaldo,52,0
https://www.xscores.com/soccer/match/manchester-united-vs-arsenal/02-12-2021/319252,Manchester United,Arsenal,2021-12-02T20:15:00,Regular goal,2-2,Martin Oedegaard,54,0
https://www.xscores.com/soccer/match/manchester-united-vs-arsenal/02-12-2021/319252,Manchester United,Arsenal,2021-12-02T20:15:00,Penalty,3-2,Cristiano Ronaldo,70,0
https://www.xscores.com/soccer/match/west-ham-vs-chelsea/04-12-2021/319264,West Ham,Chelsea,2021-12-04T12:30:00,Regular goal,0-1,Thiago Silva,29,0
https://www.xscores.com/soccer/match/west-ham-vs-chelsea/04-12-2021/319264,West Ham,Chelsea,2021-12-04T12:30:00,Penalty,1-1,Manuel Lanzini,40,0
https://www.xscores.com/soccer/match/west-ham-vs-chelsea/04-12-2021/319264,West Ham,Chelsea,2021-12-04T12:30:00,Regular goal,1-2,Mason Mount,44,0
https://www.xscores.com/soccer/match/west-ham-vs-chelsea/04-12-2021/319264,West Ham,Chelsea,2021-12-04T12:30:00,Regular goal,2-2,Jarrod Bowen,56,0
https://www.xscores.com/soccer/match/west-ham-vs-chelsea/04-12-2021/319264,West Ham,Chelsea,2021-12-04T12:30:00,Regular goal,3-2,Arthur Masuaku,87,0
https://www.xscores.com/soccer/match/newcastle-vs-burnley/04-12-2021/319260,Newcastle,Burnley,2021-12-04T15:00:00,Regular goal,1-0,Callum Wilson,40,0
https://www.xscores.com/soccer/match/southampton-vs-brighton/04-12-2021/319261,Southampton,Brighton,2021-12-04T15:00:00,Regular goal,1-0,Armando Broja,29,0
https://www.xscores.com/soccer/match/southampton-vs-brighton/04-12-2021/319261,Southampton,Brighton,2021-12-04T15:00:00,Regular goal,1-1,Neal Maupay,90,8
https://www.xscores.com/soccer/match/wolverhampton-vs-liverpool/04-12-2021/319265,Wolverhampton,Liverpool,2021-12-04T15:00:00,Regular goal,0-1,Divock Origi,90,4
https://www.xscores.com/soccer/match/watford-vs-manchester-city/04-12-2021/319263,Watford,Manchester City,2021-12-04T17:30:00,Regular goal,0-1,Raheem Sterling,4,0
https://www.xscores.com/soccer/match/watford-vs-manchester-city/04-12-2021/319263,Watford,Manchester City,2021-12-04T17:30:00,Regular goal,0-2,Bernardo Silva,31,0
https://www.xscores.com/soccer/match/watford-vs-manchester-city/04-12-2021/319263,Watford,Manchester City,2021-12-04T17:30:00,Regular goal,0-3,Bernardo Silva,63,0
https://www.xscores.com/soccer/match/watford-vs-manchester-city/04-12-2021/319263,Watford,Manchester City,2021-12-04T17:30:00,Regular goal,1-3,Juan Hernandez,74,0
https://www.xscores.com/soccer/match/leeds-vs-brentford/05-12-2021/319258,Leeds,Brentford,2021-12-05T14:00:00,Regular goal,1-0,Tyler Roberts,27,0
https://www.xscores.com/soccer/match/leeds-vs-brentford/05-12-2021/319258,Leeds,Brentford,2021-12-05T14:00:00,Regular goal,1-1,Shandon Baptiste,54,0
https://www.xscores.com/soccer/match/leeds-vs-brentford/05-12-2021/319258,Leeds,Brentford,2021-12-05T14:00:00,Regular goal,1-2,Sergi Canos,61,0
https://www.xscores.com/soccer/match/leeds-vs-brentford/05-12-2021/319258,Leeds,Brentford,2021-12-05T14:00:00,Regular goal,2-2,Patrick Bamford,90,5
https://www.xscores.com/soccer/match/manchester-united-vs-crystal-palace/05-12-2021/319259,Manchester United,Crystal Palace,2021-12-05T14:00:00,Regular goal,1-0,Fred,77,0
https://www.xscores.com/soccer/match/tottenham-vs-norwich/05-12-2021/319262,Tottenham,Norwich,2021-12-05T14:00:00,Regular goal,1-0,Lucas Moura,10,0
https://www.xscores.com/soccer/match/tottenham-vs-norwich/05-12-2021/319262,Tottenham,Norwich,2021-12-05T14:00:00,Regular goal,2-0,Davinson Sanchez,67,0
https://www.xscores.com/soccer/match/tottenham-vs-norwich/05-12-2021/319262,Tottenham,Norwich,2021-12-05T14:00:00,Regular goal,3-0,Heung-Min Son,77,0
https://www.xscores.com/soccer/match/aston-villa-vs-leicester/05-12-2021/319256,Aston Villa,Leicester,2021-12-05T16:30:00,Regular goal,0-1,Harvey Barnes,14,0
https://www.xscores.com/soccer/match/aston-villa-vs-leicester/05-12-2021/319256,Aston Villa,Leicester,2021-12-05T16:30:00,Regular goal,1-1,Ezri Konsa,17,0
https://www.xscores.com/soccer/match/aston-villa-vs-leicester/05-12-2021/319256,Aston Villa,Leicester,2021-12-05T16:30:00,Regular goal,2-1,Ezri Konsa,54,0
https://www.xscores.com/soccer/match/everton-vs-arsenal/06-12-2021/319257,Everton,Arsenal,2021-12-06T20:00:00,Regular goal,0-1,Martin Oedegaard,45,2
https://www.xscores.com/soccer/match/everton-vs-arsenal/06-12-2021/319257,Everton,Arsenal,2021-12-06T20:00:00,Regular goal,1-1,Richarlison,79,0
https://www.xscores.com/soccer/match/everton-vs-arsenal/06-12-2021/319257,Everton,Arsenal,2021-12-06T20:00:00,Regular goal,2-1,Demarai Gray,90,2
https://www.xscores.com/soccer/match/brentford-vs-watford/10-12-2021/319268,Brentford,Watford,2021-12-10T20:00:00,Regular goal,0-1,Emmanuel Dennis,24,0
https://www.xscores.com/soccer/match/brentford-vs-watford/10-12-2021/319268,Brentford,Watford,2021-12-10T20:00:00,Regular goal,1-1,Pontus Jansson,84,0
https://www.xscores.com/soccer/match/brentford-vs-watford/10-12-2021/319268,Brentford,Watford,2021-12-10T20:00:00,Penalty,2-1,Bryan Mbeumo,90,5
https://www.xscores.com/soccer/match/manchester-city-vs-wolverhampton/11-12-2021/319275,Manchester City,Wolverhampton,2021-12-11T12:30:00,Penalty,1-0,Raheem Sterling,66,0
https://www.xscores.com/soccer/match/arsenal-vs-southampton/11-12-2021/319267,Arsenal,Southampton,2021-12-11T15:00:00,Regular goal,1-0,Alexandre Lacazette,21,0
https://www.xscores.com/soccer/match/arsenal-vs-southampton/11-12-2021/319267,Arsenal,Southampton,2021-12-11T15:00:00,Regular goal,2-0,Martin Oedegaard,27,0
https://www.xscores.com/soccer/match/arsenal-vs-southampton/11-12-2021/319267,Arsenal,Southampton,2021-12-11T15:00:00,Regular goal,3-0,Gabriel,62,0
https://www.xscores.com/soccer/match/chelsea-vs-leeds/11-12-2021/319271,Chelsea,Leeds,2021-12-11T15:00:00,Penalty,0-1,Raphinha,28,0
https://www.xscores.com/soccer/match/chelsea-vs-leeds/11-12-2021/319271,Chelsea,Leeds,2021-12-11T15:00:00,Regular goal,1-1,Mason Mount,42,0
https://www.xscores.com/soccer/match/chelsea-vs-leeds/11-12-2021/319271,Chelsea,Leeds,2021-12-11T15:00:00,Penalty,2-1,Jorginho,58,0
https://www.xscores.com/soccer/match/chelsea-vs-leeds/11-12-2021/319271,Chelsea,Leeds,2021-12-11T15:00:00,Regular goal,2-2,Joe Gelhardt,83,0
https://www.xscores.com/soccer/match/chelsea-vs-leeds/11-12-2021/319271,Chelsea,Leeds,2021-12-11T15:00:00,Penalty,3-2,Jorginho,90,4
https://www.xscores.com/soccer/match/liverpool-vs-aston-villa/11-12-2021/319274,Liverpool,Aston Villa,2021-12-11T15:00:00,Penalty,1-0,Mohamed Salah,67,0
https://www.xscores.com/soccer/match/norwich-vs-manchester-united/11-12-2021/319276,Norwich,Manchester United,2021-12-11T17:30:00,Penalty,0-1,Cristiano Ronaldo,75,0
https://www.xscores.com/soccer/match/leicester-vs-newcastle/12-12-2021/319273,Leicester,Newcastle,2021-12-12T14:00:00,Penalty,1-0,Youri Tielemans,39,0
https://www.xscores.com/soccer/match/leicester-vs-newcastle/12-12-2021/319273,Leicester,Newcastle,2021-12-12T14:00:00,Regular goal,2-0,Patson Daka,57,0
https://www.xscores.com/soccer/match/leicester-vs-newcastle/12-12-2021/319273,Leicester,Newcastle,2021-12-12T14:00:00,Regular goal,3-0,Youri Tielemans,81,0
https://www.xscores.com/soccer/match/leicester-vs-newcastle/12-12-2021/319273,Leicester,Newcastle,2021-12-12T14:00:00,Regular goal,4-0,James Maddison,85,0
https://www.xscores.com/soccer/match/crystal-palace-vs-everton/12-12-2021/319272,Crystal Palace,Everton,2021-12-12T16:30:00,Regular goal,1-0,Conor Gallagher,41,0
https://www.xscores.com/soccer/match/crystal-palace-vs-everton/12-12-2021/319272,Crystal Palace,Everton,2021-12-12T16:30:00,Regular goal,2-0,James Tomkins,62,0
https://www.xscores.com/soccer/match/crystal-palace-vs-everton/12-12-2021/319272,Crystal Palace,Everton,2021-12-12T16:30:00,Regular goal,2-1,Jose Salomon Rondon,70,0
https://www.xscores.com/soccer/match/crystal-palace-vs-everton/12-12-2021/319272,Crystal Palace,Everton,2021-12-12T16:30:00,Regular goal,3-1,Conor Gallagher,90,3
https://www.xscores.com/soccer/match/brighton-vs-tottenham/16-03-2022/319269,Brighton,Tottenham,2022-03-16T19:30:00,Regular goal,0-1,Cristian Romero,37,0
https://www.xscores.com/soccer/match/brighton-vs-tottenham/16-03-2022/319269,Brighton,Tottenham,2022-03-16T19:30:00,Regular goal,0-2,Harry Kane,57,0
https://www.xscores.com/soccer/match/norwich-vs-aston-villa/14-12-2021/319282,Norwich,Aston Villa,2021-12-14T19:45:00,Regular goal,0-1,Jacob Ramsey,34,0
https://www.xscores.com/soccer/match/norwich-vs-aston-villa/14-12-2021/319282,Norwich,Aston Villa,2021-12-14T19:45:00,Regular goal,0-2,Ollie Watkins,87,0
https://www.xscores.com/soccer/match/manchester-city-vs-leeds/14-12-2021/319286,Manchester City,Leeds,2021-12-14T20:00:00,Regular goal,1-0,Phil Foden,8,0
https://www.xscores.com/soccer/match/manchester-city-vs-leeds/14-12-2021/319286,Manchester City,Leeds,2021-12-14T20:00:00,Regular goal,2-0,Jack Grealish,13,0
https://www.xscores.com/soccer/match/manchester-city-vs-leeds/14-12-2021/319286,Manchester City,Leeds,2021-12-14T20:00:00,Regular goal,3-0,Kevin De Bruyne,32,0
https://www.xscores.com/soccer/match/manchester-city-vs-leeds/14-12-2021/319286,Manchester City,Leeds,2021-12-14T20:00:00,Regular goal,4-0,Riyad Mahrez,49,0
https://www.xscores.com/soccer/match/manchester-city-vs-leeds/14-12-2021/319286,Manchester City,Leeds,2021-12-14T20:00:00,Regular goal,5-0,Kevin De Bruyne,62,0
https://www.xscores.com/soccer/match/manchester-city-vs-leeds/14-12-2021/319286,Manchester City,Leeds,2021-12-14T20:00:00,Regular goal,6-0,John Stones,74,0
https://www.xscores.com/soccer/match/manchester-city-vs-leeds/14-12-2021/319286,Manchester City,Leeds,2021-12-14T20:00:00,Regular goal,7-0,Nathan Ake,78,0
https://www.xscores.com/soccer/match/brighton-vs-wolverhampton/15-12-2021/319279,Brighton,Wolverhampton,2021-12-15T19:30:00,Regular goal,0-1,Romain Saiss,45,1
https://www.xscores.com/soccer/match/crystal-palace-vs-southampton/15-12-2021/319283,Crystal Palace,Southampton,2021-12-15T19:30:00,Regular goal,1-0,Wilfried Zaha,2,0
https://www.xscores.com/soccer/match/crystal-palace-vs-southampton/15-12-2021/319283,Crystal Palace,Southampton,2021-12-15T19:30:00,Regular goal,1-1,James Ward-Prowse,32,0
https://www.xscores.com/soccer/match/crystal-palace-vs-southampton/15-12-2021/319283,Crystal Palace,Southampton,2021-12-15T19:30:00,Regular goal,1-2,Armando Broja,36,0
https://www.xscores.com/soccer/match/crystal-palace-vs-southampton/15-12-2021/319283,Crystal Palace,Southampton,2021-12-15T19:30:00,Regular goal,2-2,Jordan Ayew,65,0
https://www.xscores.com/soccer/match/arsenal-vs-west-ham/15-12-2021/319277,Arsenal,West Ham,2021-12-15T20:00:00,Regular goal,1-0,Gabriel Martinelli,48,0
https://www.xscores.com/soccer/match/arsenal-vs-west-ham/15-12-2021/319277,Arsenal,West Ham,2021-12-15T20:00:00,Regular goal,2-0,Emile Smith Rowe,87,0
https://www.xscores.com/soccer/match/chelsea-vs-everton/16-12-2021/319284,Chelsea,Everton,2021-12-16T19:45:00,Regular goal,1-0,Mason Mount,70,0
https://www.xscores.com/soccer/match/chelsea-vs-everton/16-12-2021/319284,Chelsea,Everton,2021-12-16T19:45:00,Regular goal,1-1,Jarrad Branthwaite,74,0
https://www.xscores.com/soccer/match/liverpool-vs-newcastle/16-12-2021/319285,Liverpool,Newcastle,2021-12-16T20:00:00,Regular goal,0-1,Jonjo Shelvey,7,0
https://www.xscores.com/soccer/match/liverpool-vs-newcastle/16-12-2021/319285,Liverpool,Newcastle,2021-12-16T20:00:00,Regular goal,1-1,Diogo Jota,21,0
https://www.xscores.com/soccer/match/liverpool-vs-newcastle/16-12-2021/319285,Liverpool,Newcastle,2021-12-16T20:00:00,Regular goal,2-1,Mohamed Salah,25,0
https://www.xscores.com/soccer/match/liverpool-vs-newcastle/16-12-2021/319285,Liverpool,Newcastle,2021-12-16T20:00:00,Regular goal,3-1,Trent Alexander-Arnold,87,0
https://www.xscores.com/soccer/match/leicester-vs-tottenham/19-01-2022/319281,Leicester,Tottenham,2022-01-19T19:30:00,Regular goal,1-0,Patson Daka,24,0
https://www.xscores.com/soccer/match/leicester-vs-tottenham/19-01-2022/319281,Leicester,Tottenham,2022-01-19T19:30:00,Regular goal,1-1,Harry Kane,38,0
https://www.xscores.com/soccer/match/leicester-vs-tottenham/19-01-2022/319281,Leicester,Tottenham,2022-01-19T19:30:00,Regular goal,2-1,James Maddison,76,0
https://www.xscores.com/soccer/match/leicester-vs-tottenham/19-01-2022/319281,Leicester,Tottenham,2022-01-19T19:30:00,Regular goal,2-2,Steven Bergwijn,90,5
https://www.xscores.com/soccer/match/leicester-vs-tottenham/19-01-2022/319281,Leicester,Tottenham,2022-01-19T19:30:00,Regular goal,2-3,Steven Bergwijn,90,7
https://www.xscores.com/soccer/match/brentford-vs-manchester-united/19-01-2022/319278,Brentford,Manchester United,2022-01-19T20:00:00,Regular goal,0-1,Anthony Elanga,55,0
https://www.xscores.com/soccer/match/brentford-vs-manchester-united/19-01-2022/319278,Brentford,Manchester United,2022-01-19T20:00:00,Regular goal,0-2,Mason Greenwood,62,0
https://www.xscores.com/soccer/match/brentford-vs-manchester-united/19-01-2022/319278,Brentford,Manchester United,2022-01-19T20:00:00,Regular goal,0-3,Marcus Rashford,77,0
https://www.xscores.com/soccer/match/brentford-vs-manchester-united/19-01-2022/319278,Brentford,Manchester United,2022-01-19T20:00:00,Regular goal,1-3,Ivan Toney,85,0
https://www.xscores.com/soccer/match/leeds-vs-arsenal/18-12-2021/319289,Leeds,Arsenal,2021-12-18T17:30:00,Regular goal,0-1,Gabriel Martinelli,16,0
https://www.xscores.com/soccer/match/leeds-vs-arsenal/18-12-2021/319289,Leeds,Arsenal,2021-12-18T17:30:00,Regular goal,0-2,Gabriel Martinelli,28,0
https://www.xscores.com/soccer/match/leeds-vs-arsenal/18-12-2021/319289,Leeds,Arsenal,2021-12-18T17:30:00,Regular goal,0-3,Bukayo Saka,42,0
https://www.xscores.com/soccer/match/leeds-vs-arsenal/18-12-2021/319289,Leeds,Arsenal,2021-12-18T17:30:00,Penalty,1-3,Raphinha,75,0
https://www.xscores.com/soccer/match/leeds-vs-arsenal/18-12-2021/319289,Leeds,Arsenal,2021-12-18T17:30:00,Regular goal,1-4,Emile Smith Rowe,84,0
https://www.xscores.com/soccer/match/newcastle-vs-manchester-city/19-12-2021/319291,Newcastle,Manchester City,2021-12-19T14:00:00,Regular goal,0-1,Ruben Dias,5,0
https://www.xscores.com/soccer/match/newcastle-vs-manchester-city/19-12-2021/319291,Newcastle,Manchester City,2021-12-19T14:00:00,Regular goal,0-2,Joao Cancelo,27,0
https://www.xscores.com/soccer/match/newcastle-vs-manchester-city/19-12-2021/319291,Newcastle,Manchester City,2021-12-19T14:00:00,Regular goal,0-3,Riyad Mahrez,63,0
https://www.xscores.com/soccer/match/newcastle-vs-manchester-city/19-12-2021/319291,Newcastle,Manchester City,2021-12-19T14:00:00,Regular goal,0-4,Raheem Sterling,86,0
https://www.xscores.com/soccer/match/tottenham-vs-liverpool/19-12-2021/319293,Tottenham,Liverpool,2021-12-19T16:30:00,Regular goal,1-0,Harry Kane,13,0
https://www.xscores.com/soccer/match/tottenham-vs-liverpool/19-12-2021/319293,Tottenham,Liverpool,2021-12-19T16:30:00,Regular goal,1-1,Diogo Jota,35,0
https://www.xscores.com/soccer/match/tottenham-vs-liverpool/19-12-2021/319293,Tottenham,Liverpool,2021-12-19T16:30:00,Regular goal,1-2,Andrew Robertson,69,0
https://www.xscores.com/soccer/match/tottenham-vs-liverpool/19-12-2021/319293,Tottenham,Liverpool,2021-12-19T16:30:00,Regular goal,2-2,Heung-Min Son,74,0
https://www.xscores.com/soccer/match/southampton-vs-brentford/11-01-2022/319292,Southampton,Brentford,2022-01-11T19:45:00,Regular goal,1-0,Jan Bednarek,5,0
https://www.xscores.com/soccer/match/southampton-vs-brentford/11-01-2022/319292,Southampton,Brentford,2022-01-11T19:45:00,Regular goal,1-1,Vitaly Janelt,23,0
https://www.xscores.com/soccer/match/southampton-vs-brentford/11-01-2022/319292,Southampton,Brentford,2022-01-11T19:45:00,Own goal,2-1,Alvaro Fernandez,37,0
https://www.xscores.com/soccer/match/southampton-vs-brentford/11-01-2022/319292,Southampton,Brentford,2022-01-11T19:45:00,Regular goal,3-1,Armando Broja,49,0
https://www.xscores.com/soccer/match/southampton-vs-brentford/11-01-2022/319292,Southampton,Brentford,2022-01-11T19:45:00,Regular goal,4-1,Che Adams,70,0
https://www.xscores.com/soccer/match/west-ham-vs-norwich/12-01-2022/319295,West Ham,Norwich,2022-01-12T19:45:00,Regular goal,1-0,Jarrod Bowen,42,0
https://www.xscores.com/soccer/match/west-ham-vs-norwich/12-01-2022/319295,West Ham,Norwich,2022-01-12T19:45:00,Regular goal,2-0,Jarrod Bowen,83,0
https://www.xscores.com/soccer/match/manchester-united-vs-brighton/15-02-2022/319290,Manchester United,Brighton,2022-02-15T20:15:00,Regular goal,1-0,Cristiano Ronaldo,51,0
https://www.xscores.com/soccer/match/manchester-united-vs-brighton/15-02-2022/319290,Manchester United,Brighton,2022-02-15T20:15:00,Regular goal,2-0,Bruno Fernandes,90,7
https://www.xscores.com/soccer/match/watford-vs-crystal-palace/23-02-2022/319294,Watford,Crystal Palace,2022-02-23T19:30:00,Regular goal,0-1,Jean-Philippe Mateta,15,0
https://www.xscores.com/soccer/match/watford-vs-crystal-palace/23-02-2022/319294,Watford,Crystal Palace,2022-02-23T19:30:00,Regular goal,1-1,Moussa Sissoko,18,0
https://www.xscores.com/soccer/match/watford-vs-crystal-palace/23-02-2022/319294,Watford,Crystal Palace,2022-02-23T19:30:00,Regular goal,1-2,Conor Gallagher,42,0
https://www.xscores.com/soccer/match/watford-vs-crystal-palace/23-02-2022/319294,Watford,Crystal Palace,2022-02-23T19:30:00,Regular goal,1-3,Wilfried Zaha,85,0
https://www.xscores.com/soccer/match/watford-vs-crystal-palace/23-02-2022/319294,Watford,Crystal Palace,2022-02-23T19:30:00,Regular goal,1-4,Wilfried Zaha,90,0
https://www.xscores.com/soccer/match/everton-vs-leicester/20-04-2022/319288,Everton,Leicester,2022-04-20T19:45:00,Regular goal,0-1,Harvey Barnes,5,0
https://www.xscores.com/soccer/match/everton-vs-leicester/20-04-2022/319288,Everton,Leicester,2022-04-20T19:45:00,Regular goal,1-1,Richarlison,90,2
https://www.xscores.com/soccer/match/aston-villa-vs-burnley/19-05-2022/319287,Aston Villa,Burnley,2022-05-19T20:00:00,Penalty,0-1,Ashley Barnes,45,0
https://www.xscores.com/soccer/match/aston-villa-vs-burnley/19-05-2022/319287,Aston Villa,Burnley,2022-05-19T20:00:00,Regular goal,1-1,Emiliano Buendia,48,0
https://www.xscores.com/soccer/match/manchester-city-vs-leicester/26-12-2021/319301,Manchester City,Leicester,2021-12-26T15:00:00,Regular goal,1-0,Kevin De Bruyne,5,0
https://www.xscores.com/soccer/match/manchester-city-vs-leicester/26-12-2021/319301,Manchester City,Leicester,2021-12-26T15:00:00,Penalty,2-0,Riyad Mahrez,14,0
https://www.xscores.com/soccer/match/manchester-city-vs-leicester/26-12-2021/319301,Manchester City,Leicester,2021-12-26T15:00:00,Regular goal,3-0,Ilkay Gundogan,21,0
https://www.xscores.com/soccer/match/manchester-city-vs-leicester/26-12-2021/319301,Manchester City,Leicester,2021-12-26T15:00:00,Penalty,4-0,Raheem Sterling,25,0
https://www.xscores.com/soccer/match/manchester-city-vs-leicester/26-12-2021/319301,Manchester City,Leicester,2021-12-26T15:00:00,Regular goal,4-1,James Maddison,55,0
https://www.xscores.com/soccer/match/manchester-city-vs-leicester/26-12-2021/319301,Manchester City,Leicester,2021-12-26T15:00:00,Regular goal,4-2,Ademola Lookman,59,0
https://www.xscores.com/soccer/match/manchester-city-vs-leicester/26-12-2021/319301,Manchester City,Leicester,2021-12-26T15:00:00,Regular goal,4-3,Kelechi Iheanacho,65,0
https://www.xscores.com/soccer/match/manchester-city-vs-leicester/26-12-2021/319301,Manchester City,Leicester,2021-12-26T15:00:00,Regular goal,5-3,Aymeric Laporte,69,0
https://www.xscores.com/soccer/match/manchester-city-vs-leicester/26-12-2021/319301,Manchester City,Leicester,2021-12-26T15:00:00,Regular goal,6-3,Raheem Sterling,87,0
