URL,Goal Type,Score,Player,Elapsed Time,Added Time
https://www.xscores.com/soccer/match/luton-vs-brighton/30-01-2024/2139637,Regular goal,2-0,Chiedozie Ogbene,3,0
https://www.xscores.com/soccer/match/luton-vs-brighton/30-01-2024/2139637,Regular goal,3-0,Elijah Adebayo,42,0
https://www.xscores.com/soccer/match/luton-vs-brighton/30-01-2024/2139637,Regular goal,4-0,Elijah Adebayo,56,0
https://www.xscores.com/soccer/match/crystal-palace-vs-sheffield-united/30-01-2024/2139633,Regular goal,0-1,Ben Brereton Diaz,1,0
https://www.xscores.com/soccer/match/crystal-palace-vs-sheffield-united/30-01-2024/2139633,Regular goal,1-1,Eberechi Eze,17,0
https://www.xscores.com/soccer/match/crystal-palace-vs-sheffield-united/30-01-2024/2139633,Regular goal,1-2,James McAtee,20,0
https://www.xscores.com/soccer/match/crystal-palace-vs-sheffield-united/30-01-2024/2139633,Regular goal,2-2,Eberechi Eze,27,0
https://www.xscores.com/soccer/match/crystal-palace-vs-sheffield-united/30-01-2024/2139633,Regular goal,3-2,Michael Olise,67,0
https://www.xscores.com/soccer/match/aston-villa-vs-newcastle/30-01-2024/2139631,Regular goal,0-1,Fabian Schaer,32,0
https://www.xscores.com/soccer/match/aston-villa-vs-newcastle/30-01-2024/2139631,Regular goal,0-2,Fabian Schaer,36,0
https://www.xscores.com/soccer/match/aston-villa-vs-newcastle/30-01-2024/2139631,Own goal,0-3,Alex Moreno,52,0
https://www.xscores.com/soccer/match/aston-villa-vs-newcastle/30-01-2024/2139631,Regular goal,1-3,Ollie Watkins,71,0
https://www.xscores.com/soccer/match/manchester-city-vs-burnley/31-01-2024/2139641,Regular goal,1-0,Julian Alvarez,16,0
https://www.xscores.com/soccer/match/manchester-city-vs-burnley/31-01-2024/2139641,Regular goal,2-0,Julian Alvarez,22,0
https://www.xscores.com/soccer/match/manchester-city-vs-burnley/31-01-2024/2139641,Regular goal,3-0,Rodri,46,0
https://www.xscores.com/soccer/match/manchester-city-vs-burnley/31-01-2024/2139641,Regular goal,3-1,Ameen Al Dakhil,90,3
https://www.xscores.com/soccer/match/tottenham-vs-brentford/31-01-2024/2139636,Regular goal,0-1,Neal Maupay,15,0
https://www.xscores.com/soccer/match/tottenham-vs-brentford/31-01-2024/2139636,Regular goal,1-1,Iyenoma Udogie,48,0
https://www.xscores.com/soccer/match/tottenham-vs-brentford/31-01-2024/2139636,Regular goal,2-1,Brennan Johnson,49,0
https://www.xscores.com/soccer/match/tottenham-vs-brentford/31-01-2024/2139636,Regular goal,3-1,Richarlison,56,0
https://www.xscores.com/soccer/match/tottenham-vs-brentford/31-01-2024/2139636,Regular goal,3-2,Ivan Toney,67,0
https://www.xscores.com/soccer/match/liverpool-vs-chelsea/31-01-2024/2139634,Regular goal,1-0,Diogo Jota,23,0
https://www.xscores.com/soccer/match/liverpool-vs-chelsea/31-01-2024/2139634,Regular goal,2-0,Conor Bradley,39,0
https://www.xscores.com/soccer/match/liverpool-vs-chelsea/31-01-2024/2139634,Regular goal,3-0,Dominik Szoboszlai,65,0
https://www.xscores.com/soccer/match/liverpool-vs-chelsea/31-01-2024/2139634,Regular goal,3-1,Christopher Nkunku,71,0
https://www.xscores.com/soccer/match/liverpool-vs-chelsea/31-01-2024/2139634,Regular goal,4-1,Luis Diaz,79,0
https://www.xscores.com/soccer/match/west-ham-vs-bournemouth/01-02-2024/2139635,Regular goal,0-1,Dominic Solanke,3,0
https://www.xscores.com/soccer/match/west-ham-vs-bournemouth/01-02-2024/2139635,Penalty,1-1,James Ward-Prowse,61,0
https://www.xscores.com/soccer/match/wolverhampton-vs-manchester-united/01-02-2024/2139632,Regular goal,0-1,Marcus Rashford,5,0
https://www.xscores.com/soccer/match/wolverhampton-vs-manchester-united/01-02-2024/2139632,Regular goal,0-2,Rasmus Hoejlund,22,0
https://www.xscores.com/soccer/match/wolverhampton-vs-manchester-united/01-02-2024/2139632,Penalty,1-2,Pablo Sarabia,71,0
https://www.xscores.com/soccer/match/wolverhampton-vs-manchester-united/01-02-2024/2139632,Regular goal,1-3,Scott McTominay,75,0
https://www.xscores.com/soccer/match/wolverhampton-vs-manchester-united/01-02-2024/2139632,Regular goal,2-3,Max Kilman,85,0
https://www.xscores.com/soccer/match/wolverhampton-vs-manchester-united/01-02-2024/2139632,Regular goal,3-3,Pedro Neto,90,5
https://www.xscores.com/soccer/match/wolverhampton-vs-manchester-united/01-02-2024/2139632,Regular goal,3-4,Kobbie Mainoo,90,7
https://www.xscores.com/soccer/match/everton-vs-tottenham/03-02-2024/2139654,Regular goal,0-1,Richarlison,4,0
https://www.xscores.com/soccer/match/everton-vs-tottenham/03-02-2024/2139654,Regular goal,1-1,Jack Harrison,30,0
https://www.xscores.com/soccer/match/everton-vs-tottenham/03-02-2024/2139654,Regular goal,1-2,Richarlison,41,0
https://www.xscores.com/soccer/match/everton-vs-tottenham/03-02-2024/2139654,Regular goal,2-2,Jarrad Branthwaite,90,4
https://www.xscores.com/soccer/match/brighton-vs-crystal-palace/03-02-2024/2139655,Regular goal,1-0,Lewis Dunk,3,0
https://www.xscores.com/soccer/match/brighton-vs-crystal-palace/03-02-2024/2139655,Regular goal,2-0,Jack Hinshelwood,33,0
https://www.xscores.com/soccer/match/brighton-vs-crystal-palace/03-02-2024/2139655,Regular goal,3-0,Facundo Buonanotte,34,0
https://www.xscores.com/soccer/match/brighton-vs-crystal-palace/03-02-2024/2139655,Regular goal,3-1,Jean-Philippe Mateta,71,0
https://www.xscores.com/soccer/match/brighton-vs-crystal-palace/03-02-2024/2139655,Regular goal,4-1,Joao Pedro,84,0
https://www.xscores.com/soccer/match/burnley-vs-fulham/03-02-2024/2139645,Regular goal,0-1,Joao Palhinha,17,0
https://www.xscores.com/soccer/match/burnley-vs-fulham/03-02-2024/2139645,Regular goal,0-2,Rodrigo Muniz,21,0
https://www.xscores.com/soccer/match/burnley-vs-fulham/03-02-2024/2139645,Regular goal,1-2,David Datro Fofana,71,0
https://www.xscores.com/soccer/match/burnley-vs-fulham/03-02-2024/2139645,Regular goal,2-2,David Datro Fofana,90,1
https://www.xscores.com/soccer/match/newcastle-vs-luton/03-02-2024/2139652,Regular goal,1-0,Sean Longstaff,7,0
https://www.xscores.com/soccer/match/newcastle-vs-luton/03-02-2024/2139652,Regular goal,1-1,Gabriel Osho,21,0
https://www.xscores.com/soccer/match/newcastle-vs-luton/03-02-2024/2139652,Regular goal,2-1,Sean Longstaff,23,0
https://www.xscores.com/soccer/match/newcastle-vs-luton/03-02-2024/2139652,Regular goal,2-2,Ross Barkley,40,0
https://www.xscores.com/soccer/match/newcastle-vs-luton/03-02-2024/2139652,Penalty,2-3,Carlton Morris,59,0
https://www.xscores.com/soccer/match/newcastle-vs-luton/03-02-2024/2139652,Regular goal,2-4,Elijah Adebayo,62,0
https://www.xscores.com/soccer/match/newcastle-vs-luton/03-02-2024/2139652,Regular goal,3-4,Kieran Trippier,67,0
https://www.xscores.com/soccer/match/newcastle-vs-luton/03-02-2024/2139652,Regular goal,4-4,Harvey Barnes,73,0
https://www.xscores.com/soccer/match/sheffield-united-vs-aston-villa/03-02-2024/2139651,Regular goal,0-1,John McGinn,12,0
https://www.xscores.com/soccer/match/sheffield-united-vs-aston-villa/03-02-2024/2139651,Regular goal,0-2,Ollie Watkins,16,0
https://www.xscores.com/soccer/match/sheffield-united-vs-aston-villa/03-02-2024/2139651,Regular goal,0-3,Leon Bailey,20,0
https://www.xscores.com/soccer/match/sheffield-united-vs-aston-villa/03-02-2024/2139651,Regular goal,0-4,Youri Tielemans,30,0
https://www.xscores.com/soccer/match/sheffield-united-vs-aston-villa/03-02-2024/2139651,Regular goal,0-5,Alex Moreno,47,0
https://www.xscores.com/soccer/match/bournemouth-vs-nottingham-forest/04-02-2024/2139642,Regular goal,1-0,Justin Kluivert,5,0
https://www.xscores.com/soccer/match/bournemouth-vs-nottingham-forest/04-02-2024/2139642,Regular goal,1-1,Callum Hudson-Odoi,45,0
https://www.xscores.com/soccer/match/chelsea-vs-wolverhampton/04-02-2024/2139646,Regular goal,1-0,Cole Palmer,19,0
https://www.xscores.com/soccer/match/chelsea-vs-wolverhampton/04-02-2024/2139646,Regular goal,1-1,Matheus Cunha,22,0
https://www.xscores.com/soccer/match/chelsea-vs-wolverhampton/04-02-2024/2139646,Own goal,1-2,Axel Disasi,43,0
https://www.xscores.com/soccer/match/chelsea-vs-wolverhampton/04-02-2024/2139646,Regular goal,1-3,Matheus Cunha,63,0
https://www.xscores.com/soccer/match/chelsea-vs-wolverhampton/04-02-2024/2139646,Penalty,1-4,Matheus Cunha,82,0
https://www.xscores.com/soccer/match/chelsea-vs-wolverhampton/04-02-2024/2139646,Regular goal,2-4,Thiago Silva,86,0
https://www.xscores.com/soccer/match/manchester-united-vs-west-ham/04-02-2024/2139653,Regular goal,1-0,Rasmus Hoejlund,23,0
https://www.xscores.com/soccer/match/manchester-united-vs-west-ham/04-02-2024/2139653,Regular goal,2-0,Alejandro Garnacho,49,0
https://www.xscores.com/soccer/match/manchester-united-vs-west-ham/04-02-2024/2139653,Regular goal,3-0,Alejandro Garnacho,84,0
https://www.xscores.com/soccer/match/arsenal-vs-liverpool/04-02-2024/2139643,Regular goal,1-0,Bukayo Saka,14,0
https://www.xscores.com/soccer/match/arsenal-vs-liverpool/04-02-2024/2139643,Own goal,1-1,Gabriel,45,3
https://www.xscores.com/soccer/match/arsenal-vs-liverpool/04-02-2024/2139643,Regular goal,2-1,Gabriel Martinelli,67,0
https://www.xscores.com/soccer/match/arsenal-vs-liverpool/04-02-2024/2139643,Regular goal,3-1,Leandro Trossard,90,2
https://www.xscores.com/soccer/match/brentford-vs-manchester-city/05-02-2024/2139644,Regular goal,1-0,Neal Maupay,21,0
https://www.xscores.com/soccer/match/brentford-vs-manchester-city/05-02-2024/2139644,Regular goal,1-1,Phil Foden,45,3
https://www.xscores.com/soccer/match/brentford-vs-manchester-city/05-02-2024/2139644,Regular goal,1-2,Phil Foden,53,0
https://www.xscores.com/soccer/match/brentford-vs-manchester-city/05-02-2024/2139644,Regular goal,1-3,Phil Foden,70,0
https://www.xscores.com/soccer/match/manchester-city-vs-everton/10-02-2024/2139660,Regular goal,1-0,Erling Haaland,71,0
https://www.xscores.com/soccer/match/manchester-city-vs-everton/10-02-2024/2139660,Regular goal,2-0,Erling Haaland,85,0
https://www.xscores.com/soccer/match/fulham-vs-bournemouth/10-02-2024/2139648,Regular goal,1-0,Bobby Reid,5,0
https://www.xscores.com/soccer/match/fulham-vs-bournemouth/10-02-2024/2139648,Regular goal,2-0,Rodrigo Muniz,36,0
https://www.xscores.com/soccer/match/fulham-vs-bournemouth/10-02-2024/2139648,Regular goal,2-1,Marcos Senesi,50,0
https://www.xscores.com/soccer/match/fulham-vs-bournemouth/10-02-2024/2139648,Regular goal,3-1,Rodrigo Muniz,52,0
https://www.xscores.com/soccer/match/liverpool-vs-burnley/10-02-2024/2139647,Regular goal,1-0,Diogo Jota,31,0
https://www.xscores.com/soccer/match/liverpool-vs-burnley/10-02-2024/2139647,Regular goal,1-1,Dara O'Shea,45,0
https://www.xscores.com/soccer/match/liverpool-vs-burnley/10-02-2024/2139647,Regular goal,2-1,Luis Diaz,52,0
https://www.xscores.com/soccer/match/liverpool-vs-burnley/10-02-2024/2139647,Regular goal,3-1,Darwin Nunez,79,0
https://www.xscores.com/soccer/match/luton-vs-sheffield-united/10-02-2024/2139661,Regular goal,0-1,Cameron Archer,30,0
https://www.xscores.com/soccer/match/luton-vs-sheffield-united/10-02-2024/2139661,Penalty,0-2,James McAtee,36,0
https://www.xscores.com/soccer/match/luton-vs-sheffield-united/10-02-2024/2139661,Penalty,1-2,Carlton Morris,52,0
https://www.xscores.com/soccer/match/luton-vs-sheffield-united/10-02-2024/2139661,Regular goal,1-3,Vinicius de Souza Costa,72,0
https://www.xscores.com/soccer/match/tottenham-vs-brighton/10-02-2024/2139659,Penalty,0-1,Pascal Gross,17,0
https://www.xscores.com/soccer/match/tottenham-vs-brighton/10-02-2024/2139659,Regular goal,1-1,Pape Sarr,61,0
https://www.xscores.com/soccer/match/tottenham-vs-brighton/10-02-2024/2139659,Regular goal,2-1,Brennan Johnson,90,6
https://www.xscores.com/soccer/match/wolverhampton-vs-brentford/10-02-2024/2139657,Regular goal,0-1,Christian Noergaard,35,0
https://www.xscores.com/soccer/match/wolverhampton-vs-brentford/10-02-2024/2139657,Regular goal,0-2,Ivan Toney,77,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-newcastle/10-02-2024/2139662,Regular goal,0-1,Bruno Guimaraes,10,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-newcastle/10-02-2024/2139662,Regular goal,1-1,Anthony Elanga,26,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-newcastle/10-02-2024/2139662,Regular goal,1-2,Fabian Schaer,43,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-newcastle/10-02-2024/2139662,Regular goal,2-2,Callum Hudson-Odoi,45,6
https://www.xscores.com/soccer/match/nottingham-forest-vs-newcastle/10-02-2024/2139662,Regular goal,2-3,Bruno Guimaraes,66,0
https://www.xscores.com/soccer/match/west-ham-vs-arsenal/11-02-2024/2139658,Regular goal,0-1,William Saliba,32,0
https://www.xscores.com/soccer/match/west-ham-vs-arsenal/11-02-2024/2139658,Penalty,0-2,Bukayo Saka,41,0
https://www.xscores.com/soccer/match/west-ham-vs-arsenal/11-02-2024/2139658,Regular goal,0-3,Gabriel,44,0
https://www.xscores.com/soccer/match/west-ham-vs-arsenal/11-02-2024/2139658,Regular goal,0-4,Leandro Trossard,45,2
https://www.xscores.com/soccer/match/west-ham-vs-arsenal/11-02-2024/2139658,Regular goal,0-5,Bukayo Saka,63,0
https://www.xscores.com/soccer/match/west-ham-vs-arsenal/11-02-2024/2139658,Regular goal,0-6,Declan Rice,65,0
https://www.xscores.com/soccer/match/aston-villa-vs-manchester-united/11-02-2024/2139650,Regular goal,0-1,Rasmus Hoejlund,17,0
https://www.xscores.com/soccer/match/aston-villa-vs-manchester-united/11-02-2024/2139650,Regular goal,1-1,Douglas Luiz,67,0
https://www.xscores.com/soccer/match/aston-villa-vs-manchester-united/11-02-2024/2139650,Regular goal,1-2,Scott McTominay,86,0
https://www.xscores.com/soccer/match/crystal-palace-vs-chelsea/12-02-2024/2139649,Regular goal,1-0,Jefferson Lerma,30,0
https://www.xscores.com/soccer/match/crystal-palace-vs-chelsea/12-02-2024/2139649,Regular goal,1-1,Conor Gallagher,47,0
https://www.xscores.com/soccer/match/crystal-palace-vs-chelsea/12-02-2024/2139649,Regular goal,1-2,Conor Gallagher,90,1
https://www.xscores.com/soccer/match/crystal-palace-vs-chelsea/12-02-2024/2139649,Regular goal,1-3,Enzo Fernandez,90,4
https://www.xscores.com/soccer/match/brentford-vs-liverpool/17-02-2024/2139656,Regular goal,0-1,Darwin Nunez,35,0
https://www.xscores.com/soccer/match/brentford-vs-liverpool/17-02-2024/2139656,Regular goal,0-2,Alexis Mac Allister,55,0
https://www.xscores.com/soccer/match/brentford-vs-liverpool/17-02-2024/2139656,Regular goal,0-3,Mohamed Salah,68,0
https://www.xscores.com/soccer/match/brentford-vs-liverpool/17-02-2024/2139656,Regular goal,1-3,Ivan Toney,75,0
https://www.xscores.com/soccer/match/brentford-vs-liverpool/17-02-2024/2139656,Regular goal,1-4,Cody Gakpo,86,0
https://www.xscores.com/soccer/match/burnley-vs-arsenal/17-02-2024/2139663,Regular goal,0-1,Martin Oedegaard,4,0
https://www.xscores.com/soccer/match/burnley-vs-arsenal/17-02-2024/2139663,Penalty,0-2,Bukayo Saka,41,0
https://www.xscores.com/soccer/match/burnley-vs-arsenal/17-02-2024/2139663,Regular goal,0-3,Bukayo Saka,47,0
https://www.xscores.com/soccer/match/burnley-vs-arsenal/17-02-2024/2139663,Regular goal,0-4,Leandro Trossard,66,0
https://www.xscores.com/soccer/match/burnley-vs-arsenal/17-02-2024/2139663,Regular goal,0-5,Kai Havertz,78,0
https://www.xscores.com/soccer/match/fulham-vs-aston-villa/17-02-2024/2139665,Regular goal,0-1,Ollie Watkins,23,0
https://www.xscores.com/soccer/match/fulham-vs-aston-villa/17-02-2024/2139665,Regular goal,0-2,Ollie Watkins,56,0
https://www.xscores.com/soccer/match/fulham-vs-aston-villa/17-02-2024/2139665,Regular goal,1-2,Rodrigo Muniz,63,0
https://www.xscores.com/soccer/match/newcastle-vs-bournemouth/17-02-2024/2139677,Regular goal,0-1,Dominic Solanke,51,0
https://www.xscores.com/soccer/match/newcastle-vs-bournemouth/17-02-2024/2139677,Penalty,1-1,Anthony Gordon,58,0
https://www.xscores.com/soccer/match/newcastle-vs-bournemouth/17-02-2024/2139677,Regular goal,1-2,Antoine Semenyo,69,0
https://www.xscores.com/soccer/match/newcastle-vs-bournemouth/17-02-2024/2139677,Regular goal,2-2,Matt Ritchie,90,2
https://www.xscores.com/soccer/match/nottingham-forest-vs-west-ham/17-02-2024/2139676,Regular goal,1-0,Taiwo Awoniyi,45,5
https://www.xscores.com/soccer/match/nottingham-forest-vs-west-ham/17-02-2024/2139676,Regular goal,2-0,Callum Hudson-Odoi,90,4
https://www.xscores.com/soccer/match/tottenham-vs-wolverhampton/17-02-2024/2139674,Regular goal,0-1,Joao Gomes,42,0
https://www.xscores.com/soccer/match/tottenham-vs-wolverhampton/17-02-2024/2139674,Regular goal,1-1,Dejan Kulusevski,46,0
https://www.xscores.com/soccer/match/tottenham-vs-wolverhampton/17-02-2024/2139674,Regular goal,1-2,Joao Gomes,63,0
https://www.xscores.com/soccer/match/manchester-city-vs-chelsea/17-02-2024/2139667,Regular goal,0-1,Raheem Sterling,42,0
https://www.xscores.com/soccer/match/manchester-city-vs-chelsea/17-02-2024/2139667,Regular goal,1-1,Rodri,83,0
https://www.xscores.com/soccer/match/sheffield-united-vs-brighton/18-02-2024/2139675,Regular goal,0-1,Facundo Buonanotte,20,0
https://www.xscores.com/soccer/match/sheffield-united-vs-brighton/18-02-2024/2139675,Regular goal,0-2,Danny Welbeck,24,0
https://www.xscores.com/soccer/match/sheffield-united-vs-brighton/18-02-2024/2139675,Own goal,0-3,Jack Robinson,75,0
https://www.xscores.com/soccer/match/sheffield-united-vs-brighton/18-02-2024/2139675,Regular goal,0-4,Simon Adingra,78,0
https://www.xscores.com/soccer/match/sheffield-united-vs-brighton/18-02-2024/2139675,Regular goal,0-5,Simon Adingra,85,0
https://www.xscores.com/soccer/match/luton-vs-manchester-united/18-02-2024/2139666,Regular goal,0-1,Rasmus Hoejlund,1,0
https://www.xscores.com/soccer/match/luton-vs-manchester-united/18-02-2024/2139666,Regular goal,0-2,Rasmus Hoejlund,7,0
https://www.xscores.com/soccer/match/luton-vs-manchester-united/18-02-2024/2139666,Regular goal,1-2,Carlton Morris,14,0
https://www.xscores.com/soccer/match/everton-vs-crystal-palace/19-02-2024/2139664,Regular goal,0-1,Jordan Ayew,66,0
https://www.xscores.com/soccer/match/everton-vs-crystal-palace/19-02-2024/2139664,Regular goal,1-1,Amadou Onana,84,0
https://www.xscores.com/soccer/match/liverpool-vs-luton/21-02-2024/2139684,Regular goal,0-1,Chiedozie Ogbene,12,0
https://www.xscores.com/soccer/match/liverpool-vs-luton/21-02-2024/2139684,Regular goal,1-1,Virgil van Dijk,56,0
https://www.xscores.com/soccer/match/liverpool-vs-luton/21-02-2024/2139684,Regular goal,2-1,Cody Gakpo,58,0
https://www.xscores.com/soccer/match/liverpool-vs-luton/21-02-2024/2139684,Regular goal,3-1,Luis Diaz,71,0
https://www.xscores.com/soccer/match/liverpool-vs-luton/21-02-2024/2139684,Regular goal,4-1,Harvey Elliott,90,0
https://www.xscores.com/soccer/match/aston-villa-vs-nottingham-forest/24-02-2024/2139671,Regular goal,1-0,Ollie Watkins,4,0
https://www.xscores.com/soccer/match/aston-villa-vs-nottingham-forest/24-02-2024/2139671,Regular goal,2-0,Douglas Luiz,29,0
https://www.xscores.com/soccer/match/aston-villa-vs-nottingham-forest/24-02-2024/2139671,Regular goal,3-0,Douglas Luiz,39,0
https://www.xscores.com/soccer/match/aston-villa-vs-nottingham-forest/24-02-2024/2139671,Regular goal,3-1,Moussa Niakhate,45,5
https://www.xscores.com/soccer/match/aston-villa-vs-nottingham-forest/24-02-2024/2139671,Regular goal,3-2,Morgan Gibbs-White,48,0
https://www.xscores.com/soccer/match/aston-villa-vs-nottingham-forest/24-02-2024/2139671,Regular goal,4-2,Leon Bailey,61,0
https://www.xscores.com/soccer/match/brighton-vs-everton/24-02-2024/2139670,Regular goal,0-1,Jarrad Branthwaite,73,0
https://www.xscores.com/soccer/match/brighton-vs-everton/24-02-2024/2139670,Regular goal,1-1,Lewis Dunk,90,5
https://www.xscores.com/soccer/match/crystal-palace-vs-burnley/24-02-2024/2139668,Regular goal,1-0,Chris Richards,68,0
https://www.xscores.com/soccer/match/crystal-palace-vs-burnley/24-02-2024/2139668,Regular goal,2-0,Jordan Ayew,71,0
https://www.xscores.com/soccer/match/crystal-palace-vs-burnley/24-02-2024/2139668,Penalty,3-0,Jean-Philippe Mateta,79,0
https://www.xscores.com/soccer/match/manchester-united-vs-fulham/24-02-2024/2139685,Regular goal,0-1,Calvin Bassey,65,0
https://www.xscores.com/soccer/match/manchester-united-vs-fulham/24-02-2024/2139685,Regular goal,1-1,Harry Maguire,89,0
https://www.xscores.com/soccer/match/manchester-united-vs-fulham/24-02-2024/2139685,Regular goal,1-2,Alex Iwobi,90,7
https://www.xscores.com/soccer/match/bournemouth-vs-manchester-city/24-02-2024/2139673,Regular goal,0-1,Phil Foden,24,0
https://www.xscores.com/soccer/match/arsenal-vs-newcastle/24-02-2024/2139672,Own goal,1-0,Sven Botman,18,0
https://www.xscores.com/soccer/match/arsenal-vs-newcastle/24-02-2024/2139672,Regular goal,2-0,Kai Havertz,24,0
https://www.xscores.com/soccer/match/arsenal-vs-newcastle/24-02-2024/2139672,Regular goal,3-0,Bukayo Saka,65,0
https://www.xscores.com/soccer/match/arsenal-vs-newcastle/24-02-2024/2139672,Regular goal,4-0,Jakub Kiwior,69,0
https://www.xscores.com/soccer/match/arsenal-vs-newcastle/24-02-2024/2139672,Regular goal,4-1,Joseph Willock,84,0
https://www.xscores.com/soccer/match/wolverhampton-vs-sheffield-united/25-02-2024/2139682,Regular goal,1-0,Pablo Sarabia,30,0
https://www.xscores.com/soccer/match/west-ham-vs-brentford/26-02-2024/2139683,Regular goal,1-0,Jarrod Bowen,5,0
https://www.xscores.com/soccer/match/west-ham-vs-brentford/26-02-2024/2139683,Regular goal,2-0,Jarrod Bowen,7,0
https://www.xscores.com/soccer/match/west-ham-vs-brentford/26-02-2024/2139683,Regular goal,2-1,Neal Maupay,13,0
https://www.xscores.com/soccer/match/west-ham-vs-brentford/26-02-2024/2139683,Regular goal,3-1,Jarrod Bowen,63,0
https://www.xscores.com/soccer/match/west-ham-vs-brentford/26-02-2024/2139683,Regular goal,4-1,Emerson,69,0
https://www.xscores.com/soccer/match/west-ham-vs-brentford/26-02-2024/2139683,Regular goal,4-2,Yoane Wissa,82,0
https://www.xscores.com/soccer/match/chelsea-vs-tottenham/02-05-2024/2139669,Regular goal,1-0,Trevoh Chalobah,24,0
https://www.xscores.com/soccer/match/chelsea-vs-tottenham/02-05-2024/2139669,Regular goal,2-0,Nicolas Jackson,72,0
https://www.xscores.com/soccer/match/brentford-vs-chelsea/02-03-2024/2139681,Regular goal,0-1,Nicolas Jackson,35,0
https://www.xscores.com/soccer/match/brentford-vs-chelsea/02-03-2024/2139681,Regular goal,1-1,Mads Roerslev,50,0
https://www.xscores.com/soccer/match/brentford-vs-chelsea/02-03-2024/2139681,Regular goal,2-1,Yoane Wissa,69,0
https://www.xscores.com/soccer/match/brentford-vs-chelsea/02-03-2024/2139681,Regular goal,2-2,Axel Disasi,83,0
https://www.xscores.com/soccer/match/everton-vs-west-ham/02-03-2024/2139679,Regular goal,1-0,Beto,56,0
https://www.xscores.com/soccer/match/everton-vs-west-ham/02-03-2024/2139679,Regular goal,1-1,Kurt Zouma,62,0
https://www.xscores.com/soccer/match/everton-vs-west-ham/02-03-2024/2139679,Regular goal,1-2,Tomas Soucek,90,1
https://www.xscores.com/soccer/match/everton-vs-west-ham/02-03-2024/2139679,Regular goal,1-3,Edson Alvarez,90,5
https://www.xscores.com/soccer/match/fulham-vs-brighton/02-03-2024/2139678,Regular goal,1-0,Harry Wilson,21,0
https://www.xscores.com/soccer/match/fulham-vs-brighton/02-03-2024/2139678,Regular goal,2-0,Rodrigo Muniz,32,0
https://www.xscores.com/soccer/match/fulham-vs-brighton/02-03-2024/2139678,Regular goal,3-0,Adama Traore,90,1
https://www.xscores.com/soccer/match/newcastle-vs-wolverhampton/02-03-2024/2139687,Regular goal,1-0,Alexander Isak,14,0
https://www.xscores.com/soccer/match/newcastle-vs-wolverhampton/02-03-2024/2139687,Regular goal,2-0,Anthony Gordon,33,0
https://www.xscores.com/soccer/match/newcastle-vs-wolverhampton/02-03-2024/2139687,Regular goal,3-0,Valentino Livramento,90,2
https://www.xscores.com/soccer/match/nottingham-forest-vs-liverpool/02-03-2024/2139686,Regular goal,0-1,Darwin Nunez,90,9
https://www.xscores.com/soccer/match/tottenham-vs-crystal-palace/02-03-2024/2139691,Regular goal,0-1,Eberechi Eze,59,0
https://www.xscores.com/soccer/match/tottenham-vs-crystal-palace/02-03-2024/2139691,Regular goal,1-1,Timo Werner,77,0
https://www.xscores.com/soccer/match/tottenham-vs-crystal-palace/02-03-2024/2139691,Regular goal,2-1,Cristian Romero,80,0
https://www.xscores.com/soccer/match/tottenham-vs-crystal-palace/02-03-2024/2139691,Regular goal,3-1,Heung-Min Son,88,0
https://www.xscores.com/soccer/match/luton-vs-aston-villa/02-03-2024/2139689,Regular goal,0-1,Ollie Watkins,24,0
https://www.xscores.com/soccer/match/luton-vs-aston-villa/02-03-2024/2139689,Regular goal,0-2,Ollie Watkins,38,0
https://www.xscores.com/soccer/match/luton-vs-aston-villa/02-03-2024/2139689,Regular goal,1-2,Tahith Chong,66,0
https://www.xscores.com/soccer/match/luton-vs-aston-villa/02-03-2024/2139689,Regular goal,2-2,Carlton Morris,72,0
https://www.xscores.com/soccer/match/luton-vs-aston-villa/02-03-2024/2139689,Regular goal,2-3,Lucas Digne,89,0
https://www.xscores.com/soccer/match/burnley-vs-bournemouth/03-03-2024/2139680,Regular goal,0-1,Justin Kluivert,13,0
https://www.xscores.com/soccer/match/burnley-vs-bournemouth/03-03-2024/2139680,Regular goal,0-2,Antoine Semenyo,88,0
https://www.xscores.com/soccer/match/manchester-city-vs-manchester-united/03-03-2024/2139688,Regular goal,0-1,Marcus Rashford,8,0
https://www.xscores.com/soccer/match/manchester-city-vs-manchester-united/03-03-2024/2139688,Regular goal,1-1,Phil Foden,56,0
https://www.xscores.com/soccer/match/manchester-city-vs-manchester-united/03-03-2024/2139688,Regular goal,2-1,Phil Foden,80,0
https://www.xscores.com/soccer/match/manchester-city-vs-manchester-united/03-03-2024/2139688,Regular goal,3-1,Erling Haaland,90,1
https://www.xscores.com/soccer/match/sheffield-united-vs-arsenal/04-03-2024/2139690,Regular goal,0-1,Martin Oedegaard,5,0
https://www.xscores.com/soccer/match/sheffield-united-vs-arsenal/04-03-2024/2139690,Own goal,0-2,Jayden Bogle,13,0
https://www.xscores.com/soccer/match/sheffield-united-vs-arsenal/04-03-2024/2139690,Regular goal,0-3,Gabriel Martinelli,15,0
https://www.xscores.com/soccer/match/sheffield-united-vs-arsenal/04-03-2024/2139690,Regular goal,0-4,Kai Havertz,25,0
https://www.xscores.com/soccer/match/sheffield-united-vs-arsenal/04-03-2024/2139690,Regular goal,0-5,Declan Rice,39,0
